,SFAPO_OCN (carboscope) [Pmol/yr],SFCO2_FF (GCP-GridFED) [Pmol/yr],SFCO2_FF (OCO2-MIP) [Pmol/yr],SFCO2_OCN (MPI-SOM-FFN) [Pmol/yr],SFCO2_OCN (cesm_fosi_smyle) [Pmol/yr],SFN2_OCN (cesm_fosi_smyle) [Pmol/yr],SFN2_OCN (era5_shf) [Pmol/yr],SFO2_FF (GCP-GridFED) [Pmol/yr],SFO2_OCN (cesm_fosi_smyle) [Pmol/yr],SFO2_OCN (gk2001_R2016) [Pmol/yr]
1996-04-09 12:00:00,0.0,0.5499282,0.0,-0.119984284,-0.13665657,-0.11440748,0.005645434,-0.76363486,0.24551985,-0.22008377
1996-04-10 12:00:00,0.0,0.5485107,0.0,-0.11979402,-0.14779061,-0.1172786,9.339867e-05,-0.7615436,0.29300871,-0.23094851
1996-04-11 12:00:00,0.0,0.5470932,0.0,-0.119603775,-0.17859338,-0.12014967,-0.005458656,-0.75945216,0.32825428,-0.24181323
1996-04-12 12:00:00,0.0,0.5456758,0.0,-0.1194135,-0.19725025,-0.12302071,-0.011010727,-0.75736076,0.35184613,-0.25267798
1996-04-13 12:00:00,0.0,0.54425836,0.0,-0.11922326,-0.18649101,-0.12589179,-0.016562754,-0.7552694,0.4362112,-0.26354265
1996-04-14 12:00:00,0.0,0.5428409,0.0,-0.11903302,-0.17951697,-0.12876286,-0.02211486,-0.75317806,0.44540584,-0.27440745
1996-04-15 12:00:00,0.0,0.5414235,0.0,-0.118842736,-0.16596912,-0.13163395,-0.027666936,-0.7510868,0.3040874,-0.28527215
1996-04-16 12:00:00,0.0,0.54044837,0.0,-0.11864068,-0.18738592,-0.13564876,-0.032854192,-0.7496133,0.24286504,-0.29370967
1996-04-17 12:00:00,0.0,0.5399159,0.0,-0.11842689,-0.186927,-0.14080732,-0.0376767,-0.74875754,0.21130098,-0.29971987
1996-04-18 12:00:00,0.0,0.53938335,0.0,-0.118213095,-0.156607,-0.14596596,-0.04249912,-0.747902,0.33748576,-0.3057302
1996-04-19 12:00:00,0.0,0.5388508,0.0,-0.117999285,-0.14311957,-0.15112457,-0.04732165,-0.7470463,0.45230332,-0.31174043
1996-04-20 12:00:00,0.0,0.5383183,0.0,-0.117785454,-0.13964222,-0.15628308,-0.052144155,-0.7461907,0.4991061,-0.31775063
1996-04-21 12:00:00,0.0,0.5377856,0.0,-0.11757167,-0.15259093,-0.16144171,-0.05696658,-0.745335,0.48888335,-0.323761
1996-04-22 12:00:00,0.0,0.53725314,0.0,-0.117357865,-0.17310624,-0.16660024,-0.06178911,-0.74447936,0.5789369,-0.32977128
1996-04-23 12:00:00,0.0,0.5367206,0.0,-0.117144056,-0.1852472,-0.17175888,-0.06661157,-0.7436237,0.62073123,-0.3357815
1996-04-24 12:00:00,0.0,0.53618795,0.0,-0.11693026,-0.19108078,-0.17691745,-0.07143409,-0.74276817,0.5697178,-0.34179172
1996-04-25 12:00:00,0.0,0.5356555,0.0,-0.11671646,-0.1770446,-0.18207602,-0.07625655,-0.7419124,0.46235594,-0.34780204
1996-04-26 12:00:00,0.0,0.5351228,0.0,-0.11650265,-0.15711106,-0.18723461,-0.081079036,-0.74105686,0.4243743,-0.35381228
1996-04-27 12:00:00,0.0,0.5345903,0.0,-0.11628883,-0.15556607,-0.19239321,-0.08590149,-0.7402012,0.48653686,-0.35982257
1996-04-28 12:00:00,0.0,0.53405774,0.0,-0.11607501,-0.18394627,-0.19755182,-0.09072402,-0.7393456,0.654624,-0.36583275
1996-04-29 12:00:00,0.0,0.5335252,0.0,-0.115861244,-0.18116114,-0.2027104,-0.095546484,-0.7384899,0.6879054,-0.37184304
1996-04-30 12:00:00,0.0,0.53299266,0.0,-0.11564742,-0.18069628,-0.207869,-0.10036893,-0.73763436,0.61025906,-0.3778533
1996-05-01 12:00:00,0.0,0.5324601,0.0,-0.11543362,-0.17931743,-0.21302761,-0.105191424,-0.73677874,0.61511415,-0.38386366
1996-05-02 12:00:00,0.0,0.5319275,0.0,-0.115219824,-0.17467183,-0.21818617,-0.11001395,-0.73592305,0.55644244,-0.38987386
1996-05-03 12:00:00,0.0,0.53139496,0.0,-0.11500602,-0.15667097,-0.22334474,-0.11483639,-0.7350674,0.5615385,-0.3958841
1996-05-04 12:00:00,0.0,0.5308624,0.0,-0.1147922,-0.16252647,-0.22850327,-0.1196589,-0.7342118,0.6412605,-0.4018944
1996-05-05 12:00:00,0.0,0.5303299,0.0,-0.1145784,-0.19633429,-0.23366196,-0.12448143,-0.73335624,0.90569186,-0.40790474
1996-05-06 12:00:00,0.0,0.5297973,0.0,-0.11436461,-0.22672707,-0.23882052,-0.12930381,-0.73250055,1.1252246,-0.41391492
1996-05-07 12:00:00,0.0,0.52926475,0.0,-0.1141508,-0.23230147,-0.24397905,-0.1341263,-0.7316448,1.1619244,-0.41992524
1996-05-08 12:00:00,0.0,0.5287322,0.0,-0.113937,-0.2474977,-0.24913774,-0.13894883,-0.7307892,0.98202527,-0.42593545
1996-05-09 12:00:00,0.0,0.5281996,0.0,-0.11372319,-0.22904293,-0.25429633,-0.14377129,-0.72993356,0.6757111,-0.43194574
1996-05-10 12:00:00,0.0,0.5276671,0.0,-0.113509394,-0.2243291,-0.2594549,-0.14859386,-0.72907794,0.6459275,-0.437956
1996-05-11 12:00:00,0.0,0.52713454,0.0,-0.113295585,-0.21888694,-0.26461345,-0.15341635,-0.72822237,0.7477224,-0.44396624
1996-05-12 12:00:00,0.0,0.52660197,0.0,-0.11308179,-0.2099667,-0.26977205,-0.15823871,-0.72736675,0.6384486,-0.4499766
1996-05-13 12:00:00,0.0,0.5260694,0.0,-0.112867974,-0.2137349,-0.2749306,-0.16306128,-0.72651106,0.5634834,-0.45598674
1996-05-14 12:00:00,0.0,0.5255369,0.0,-0.11265417,-0.21659066,-0.2800892,-0.16788378,-0.72565544,0.50731903,-0.46199703
1996-05-15 12:00:00,0.0,0.5250043,0.0,-0.112440355,-0.22112119,-0.28524783,-0.17270617,-0.7247998,0.4180396,-0.46800733
1996-05-16 12:00:00,0.0,0.52447176,0.0,-0.11222657,-0.21910562,-0.29040638,-0.17752877,-0.7239442,0.29070008,-0.47401753
1996-05-17 12:00:00,0.0,0.52309227,0.0,-0.111490324,-0.21143034,-0.29553813,-0.18257684,-0.7219091,0.24389416,-0.4755761
1996-05-18 12:00:00,0.0,0.5217128,0.0,-0.11078241,-0.21780773,-0.30066988,-0.18762504,-0.719874,0.3369901,-0.47713426
1996-05-19 12:00:00,0.0,0.5203333,0.0,-0.110074475,-0.20395143,-0.30580154,-0.19267315,-0.71783894,0.3869231,-0.47869298
1996-05-20 12:00:00,0.0,0.51895374,0.0,-0.109366566,-0.20246372,-0.31093317,-0.19772127,-0.71580374,0.44884208,-0.48025134
1996-05-21 12:00:00,0.0,0.51757425,0.0,-0.10865865,-0.21703272,-0.31606492,-0.2027694,-0.71376866,0.41513228,-0.48180982
1996-05-22 12:00:00,0.0,0.51619476,0.0,-0.10795072,-0.24192315,-0.32119665,-0.2078175,-0.7117336,0.499738,-0.48336834
1996-05-23 12:00:00,0.0,0.5148152,0.0,-0.107242785,-0.24791262,-0.32632828,-0.21286571,-0.70969844,0.5699328,-0.48492655
1996-05-24 12:00:00,0.0,0.5134357,0.0,-0.10653485,-0.21203887,-0.33146012,-0.21791385,-0.70766336,0.43196437,-0.48648515
1996-05-25 12:00:00,0.0,0.5120562,0.0,-0.10582696,-0.21790971,-0.33659166,-0.22296198,-0.7056283,0.39056256,-0.4880436
1996-05-26 12:00:00,0.0,0.51067674,0.0,-0.10511903,-0.23607937,-0.34172344,-0.22801015,-0.7035932,0.488423,-0.48960203
1996-05-27 12:00:00,0.0,0.5092972,0.0,-0.1044111,-0.2317294,-0.34685516,-0.23305827,-0.7015581,0.36138293,-0.4911605
1996-05-28 12:00:00,0.0,0.50791764,0.0,-0.10370319,-0.24347204,-0.3519869,-0.23810633,-0.69952303,0.32023078,-0.4927189
1996-05-29 12:00:00,0.0,0.5065383,0.0,-0.10299527,-0.25292036,-0.35711852,-0.2431545,-0.69748795,0.25496438,-0.49427727
1996-05-30 12:00:00,0.0,0.50515866,0.0,-0.10228735,-0.26199198,-0.36225024,-0.24820274,-0.69545275,0.30867535,-0.49583587
1996-05-31 12:00:00,0.0,0.50377923,0.0,-0.10157943,-0.26699245,-0.36738202,-0.25325093,-0.69341767,0.5064183,-0.49739426
1996-06-01 12:00:00,0.0,0.5023997,0.0,-0.1008715,-0.25225255,-0.37251368,-0.25829893,-0.69138265,0.2349423,-0.4989528
1996-06-02 12:00:00,0.0,0.5010202,0.0,-0.10016358,-0.2701643,-0.37764537,-0.26334715,-0.68934745,0.09523062,-0.5005112
1996-06-03 12:00:00,0.0,0.49964067,0.0,-0.09945566,-0.26569137,-0.382777,-0.26839522,-0.6873124,-0.059924778,-0.5020695
1996-06-04 12:00:00,0.0,0.49826118,0.0,-0.09874772,-0.24718332,-0.38790867,-0.27344337,-0.68527734,-0.13177581,-0.50362796
1996-06-05 12:00:00,0.0,0.4968817,0.0,-0.09803982,-0.23044248,-0.39304042,-0.27849153,-0.6832422,-0.009346062,-0.50518644
1996-06-06 12:00:00,0.0,0.4955022,0.0,-0.09733191,-0.217939,-0.39817217,-0.2835397,-0.6812071,0.0009845222,-0.50674504
1996-06-07 12:00:00,0.0,0.49412274,0.0,-0.09662398,-0.20915674,-0.4033039,-0.2885879,-0.67917204,-0.08087369,-0.50830334
1996-06-08 12:00:00,0.0,0.4927432,0.0,-0.09591606,-0.1866411,-0.4084356,-0.2936359,-0.67713696,-0.12714976,-0.5098617
1996-06-09 12:00:00,0.0,0.4913637,0.0,-0.09520814,-0.17537385,-0.4135673,-0.2986841,-0.67510176,-0.10732297,-0.51142025
1996-06-10 12:00:00,0.0,0.48998418,0.0,-0.09450021,-0.16948657,-0.41869912,-0.30373222,-0.67306674,-0.1634651,-0.51297855
1996-06-11 12:00:00,0.0,0.48860466,0.0,-0.0937923,-0.17319715,-0.4238308,-0.30878034,-0.6710316,-0.19090274,-0.5145371
1996-06-12 12:00:00,0.0,0.48722517,0.0,-0.09308437,-0.17255943,-0.4289624,-0.3138285,-0.6689966,-0.21762131,-0.51609564
1996-06-13 12:00:00,0.0,0.48584569,0.0,-0.09237644,-0.15358706,-0.4340941,-0.31887656,-0.66696143,-0.37027466,-0.51765394
1996-06-14 12:00:00,0.0,0.48446614,0.0,-0.091668524,-0.1541636,-0.43922588,-0.32392472,-0.6649264,-0.40477878,-0.5192125
1996-06-15 12:00:00,0.0,0.48308665,0.0,-0.09096061,-0.17157355,-0.44435745,-0.32897297,-0.66289127,-0.44793805,-0.5207709
1996-06-16 12:00:00,0.0,0.48244235,0.0,-0.089986466,-0.17437422,-0.44629672,-0.33078694,-0.6618972,-0.5639832,-0.5210297
1996-06-17 12:00:00,0.0,0.48253328,0.0,-0.08857289,-0.1844439,-0.4450436,-0.32936677,-0.6619441,-0.5526213,-0.51998883
1996-06-18 12:00:00,0.0,0.4826241,0.0,-0.087159336,-0.20236081,-0.44379023,-0.32794663,-0.661991,-0.64718676,-0.51894784
1996-06-19 12:00:00,0.0,0.482715,0.0,-0.08574576,-0.20005035,-0.44253698,-0.32652646,-0.6620379,-0.78705066,-0.51790684
1996-06-20 12:00:00,0.0,0.48280585,0.0,-0.08433219,-0.2050673,-0.44128367,-0.3251063,-0.66208476,-0.96733004,-0.5168659
1996-06-21 12:00:00,0.0,0.48289678,0.0,-0.08291862,-0.23068513,-0.44003043,-0.32368606,-0.6621317,-0.81480134,-0.5158251
1996-06-22 12:00:00,0.0,0.48298767,0.0,-0.08150505,-0.24279048,-0.43877718,-0.32226607,-0.6621786,-0.5615829,-0.51478416
1996-06-23 12:00:00,0.0,0.4830785,0.0,-0.08009148,-0.24921387,-0.4375239,-0.3208457,-0.6622255,-0.3296742,-0.51374316
1996-06-24 12:00:00,0.0,0.48316944,0.0,-0.07867791,-0.237562,-0.43627056,-0.3194256,-0.6622725,-0.32590297,-0.5127023
1996-06-25 12:00:00,0.0,0.48326024,0.0,-0.07726434,-0.22676504,-0.43501732,-0.31800538,-0.66231936,-0.51822096,-0.5116612
1996-06-26 12:00:00,0.0,0.48335117,0.0,-0.07585076,-0.21412414,-0.4337641,-0.3165852,-0.6623662,-0.5872861,-0.5106203
1996-06-27 12:00:00,0.0,0.48344207,0.0,-0.0744372,-0.20080528,-0.43251094,-0.31516513,-0.6624131,-0.6462857,-0.5095794
1996-06-28 12:00:00,0.0,0.48353288,0.0,-0.073023625,-0.18497007,-0.43125752,-0.31374496,-0.66246,-0.5392741,-0.50853854
1996-06-29 12:00:00,0.0,0.48362383,0.0,-0.07161005,-0.19166563,-0.4300043,-0.31232473,-0.66250694,-0.50542086,-0.50749755
1996-06-30 12:00:00,0.0,0.48371473,0.0,-0.07019648,-0.19309615,-0.4287509,-0.3109046,-0.66255385,-0.61841476,-0.5064567
1996-07-01 12:00:00,0.0,0.48380554,0.0,-0.06878293,-0.18195459,-0.42749768,-0.3094844,-0.6626007,-0.59749216,-0.50541574
1996-07-02 12:00:00,0.0,0.48389646,0.0,-0.067369364,-0.17141128,-0.42624447,-0.30806434,-0.6626477,-0.6007097,-0.5043748
1996-07-03 12:00:00,0.0,0.4839874,0.0,-0.065955795,-0.19099434,-0.42499113,-0.30664408,-0.6626945,-0.66056514,-0.5033338
1996-07-04 12:00:00,0.0,0.48407817,0.0,-0.06454222,-0.1810241,-0.42373797,-0.30522403,-0.6627415,-0.792367,-0.5022928
1996-07-05 12:00:00,0.0,0.48416913,0.0,-0.063128635,-0.16904755,-0.4224847,-0.30380377,-0.6627884,-0.8254394,-0.501252
1996-07-06 12:00:00,0.0,0.48425996,0.0,-0.06171507,-0.15920486,-0.42123142,-0.3023836,-0.6628353,-0.6800564,-0.50021106
1996-07-07 12:00:00,0.0,0.4843509,0.0,-0.0603015,-0.17082368,-0.41997808,-0.3009635,-0.66288215,-0.7449552,-0.49917024
1996-07-08 12:00:00,0.0,0.48444176,0.0,-0.05888793,-0.1877624,-0.41872486,-0.2995433,-0.6629291,-0.7216461,-0.4981293
1996-07-09 12:00:00,0.0,0.48453262,0.0,-0.057474367,-0.18504399,-0.4174716,-0.29812315,-0.662976,-0.7595513,-0.4970882
1996-07-10 12:00:00,0.0,0.4846235,0.0,-0.05606079,-0.18545659,-0.41621837,-0.29670298,-0.66302294,-0.7936797,-0.49604738
1996-07-11 12:00:00,0.0,0.4847144,0.0,-0.054647226,-0.16908291,-0.41496503,-0.29528278,-0.66306984,-0.7213201,-0.49500632
1996-07-12 12:00:00,0.0,0.48480532,0.0,-0.05323365,-0.17276375,-0.41371182,-0.29386267,-0.66311675,-0.78276867,-0.4939655
1996-07-13 12:00:00,0.0,0.48489618,0.0,-0.051820084,-0.18335047,-0.41245848,-0.29244244,-0.66316366,-0.938316,-0.49292457
1996-07-14 12:00:00,0.0,0.484987,0.0,-0.050406523,-0.21334983,-0.4112054,-0.29102233,-0.6632106,-1.0859182,-0.4918836
1996-07-15 12:00:00,0.0,0.48507792,0.0,-0.048992936,-0.21328585,-0.409952,-0.28960198,-0.6632575,-1.0468862,-0.49084273
1996-07-16 12:00:00,0.0,0.48516884,0.0,-0.047579363,-0.18916927,-0.4086987,-0.28818196,-0.6633044,-1.1361164,-0.48980176
1996-07-17 12:00:00,0.0,0.48594514,0.0,-0.047379423,-0.18994546,-0.4024497,-0.28267482,-0.6644558,-1.2229129,-0.48563007
1996-07-18 12:00:00,0.0,0.48672152,0.0,-0.047173034,-0.18217646,-0.3962007,-0.27716753,-0.6656072,-1.1246364,-0.4814586
1996-07-19 12:00:00,0.0,0.48749784,0.0,-0.04696666,-0.1570256,-0.38995162,-0.27166033,-0.6667588,-0.96955585,-0.47728702
1996-07-20 12:00:00,0.0,0.4882742,0.0,-0.04676026,-0.15547827,-0.3837025,-0.266153,-0.6679101,-0.9415775,-0.4731154
1996-07-21 12:00:00,0.0,0.4890505,0.0,-0.046553876,-0.17360297,-0.37745363,-0.2606458,-0.6690616,-0.9954235,-0.46894377
1996-07-22 12:00:00,0.0,0.48982692,0.0,-0.046347465,-0.16588931,-0.37120458,-0.25513864,-0.670213,-1.0650061,-0.46477243
1996-07-23 12:00:00,0.0,0.4906032,0.0,-0.04614108,-0.16804507,-0.36495546,-0.24963139,-0.6713645,-0.97265744,-0.46060067
1996-07-24 12:00:00,0.0,0.49137956,0.0,-0.045934707,-0.17565359,-0.35870638,-0.24412411,-0.67251587,-0.8218012,-0.45642906
1996-07-25 12:00:00,0.0,0.49215594,0.0,-0.0457283,-0.15717123,-0.3524575,-0.23861684,-0.6736674,-0.77213615,-0.45225757
1996-07-26 12:00:00,0.0,0.49293226,0.0,-0.045521926,-0.14890973,-0.3462084,-0.23310976,-0.6748188,-0.8970467,-0.44808605
1996-07-27 12:00:00,0.0,0.4937086,0.0,-0.04531552,-0.16004588,-0.33995944,-0.22760248,-0.6759703,-1.0202429,-0.44391432
1996-07-28 12:00:00,0.0,0.49448493,0.0,-0.045109145,-0.17240334,-0.33371028,-0.22209527,-0.6771217,-1.0269586,-0.43974274
1996-07-29 12:00:00,0.0,0.49526125,0.0,-0.044902753,-0.17804332,-0.32746124,-0.21658804,-0.67827314,-0.99411523,-0.43557125
1996-07-30 12:00:00,0.0,0.49603763,0.0,-0.044696365,-0.18270399,-0.32121223,-0.21108082,-0.6794246,-0.8444102,-0.43139967
1996-07-31 12:00:00,0.0,0.49681395,0.0,-0.044489972,-0.17626148,-0.3149631,-0.20557359,-0.680576,-0.9560763,-0.42722806
1996-08-01 12:00:00,0.0,0.49759033,0.0,-0.044283595,-0.1675766,-0.30871406,-0.20006645,-0.68172747,-1.0272393,-0.42305657
1996-08-02 12:00:00,0.0,0.49836668,0.0,-0.044077195,-0.1352715,-0.30246514,-0.19455911,-0.6828789,-0.9143737,-0.41888493
1996-08-03 12:00:00,0.0,0.499143,0.0,-0.043870807,-0.12683804,-0.29621604,-0.18905193,-0.68403035,-0.8399553,-0.4147133
1996-08-04 12:00:00,0.0,0.49991933,0.0,-0.043664407,-0.14550374,-0.28996706,-0.18354468,-0.68518186,-0.8376758,-0.41054162
1996-08-05 12:00:00,0.0,0.5006957,0.0,-0.043458037,-0.1502463,-0.283718,-0.17803754,-0.68633324,-0.7540288,-0.40637013
1996-08-06 12:00:00,0.0,0.50147206,0.0,-0.043251652,-0.14655799,-0.27746892,-0.17253023,-0.68748474,-0.7746131,-0.40219852
1996-08-07 12:00:00,0.0,0.50224835,0.0,-0.043045256,-0.17258519,-0.27121994,-0.16702302,-0.6886361,-0.9751944,-0.39802682
1996-08-08 12:00:00,0.0,0.5030247,0.0,-0.042838864,-0.18048702,-0.26497087,-0.16151579,-0.6897876,-1.0274472,-0.39385536
1996-08-09 12:00:00,0.0,0.5038011,0.0,-0.04263247,-0.18027139,-0.2587219,-0.15600851,-0.690939,-0.957277,-0.38968387
1996-08-10 12:00:00,0.0,0.5045774,0.0,-0.042426087,-0.17390448,-0.25247282,-0.15050133,-0.6920905,-0.9300199,-0.38551226
1996-08-11 12:00:00,0.0,0.50535375,0.0,-0.042219695,-0.16515094,-0.2462237,-0.14499411,-0.69324195,-0.9272344,-0.3813406
1996-08-12 12:00:00,0.0,0.5061301,0.0,-0.042013325,-0.16316693,-0.2399747,-0.13948691,-0.6943934,-0.8670987,-0.377169
1996-08-13 12:00:00,0.0,0.50690645,0.0,-0.041806925,-0.15246691,-0.23372564,-0.1339797,-0.69554484,-0.8219624,-0.37299752
1996-08-14 12:00:00,0.0,0.5076828,0.0,-0.041600548,-0.16573171,-0.22747666,-0.12847248,-0.6966963,-0.75247824,-0.36882585
1996-08-15 12:00:00,0.0,0.50845915,0.0,-0.041394144,-0.16884273,-0.22122763,-0.12296528,-0.6978477,-0.57268584,-0.3646543
1996-08-16 12:00:00,0.0,0.5092355,0.0,-0.04118776,-0.17120957,-0.21497867,-0.11745804,-0.69899917,-0.65288734,-0.36048275
1996-08-17 12:00:00,0.0,0.50958323,0.0,-0.042057235,-0.16944596,-0.21064995,-0.112761036,-0.6996074,-0.68842137,-0.35476732
1996-08-18 12:00:00,0.0,0.50993097,0.0,-0.042933714,-0.14928667,-0.20632136,-0.10806403,-0.70021564,-0.7295647,-0.349052
1996-08-19 12:00:00,0.0,0.51027876,0.0,-0.043810204,-0.16346382,-0.20199266,-0.103367165,-0.7008239,-0.8095994,-0.34333658
1996-08-20 12:00:00,0.0,0.5106265,0.0,-0.044686683,-0.16385657,-0.19766407,-0.09867019,-0.70143205,-0.82571155,-0.33762127
1996-08-21 12:00:00,0.0,0.5109742,0.0,-0.045563173,-0.15719403,-0.19333534,-0.093973264,-0.70204026,-0.6562793,-0.33190584
1996-08-22 12:00:00,0.0,0.51132196,0.0,-0.046439655,-0.15636599,-0.18900679,-0.089276314,-0.70264846,-0.66184723,-0.32619053
1996-08-23 12:00:00,0.0,0.5116697,0.0,-0.04731613,-0.14191684,-0.18467808,-0.084579416,-0.7032567,-0.60544425,-0.32047504
1996-08-24 12:00:00,0.0,0.5120174,0.0,-0.048192635,-0.1421591,-0.18034948,-0.07988242,-0.7038649,-0.5373367,-0.31475967
1996-08-25 12:00:00,0.0,0.5123652,0.0,-0.049069114,-0.12548776,-0.17602083,-0.07518543,-0.70447314,-0.4893056,-0.30904445
1996-08-26 12:00:00,0.0,0.51271296,0.0,-0.0499456,-0.11313891,-0.17169222,-0.07048847,-0.7050812,-0.46492133,-0.30332887
1996-08-27 12:00:00,0.0,0.5130607,0.0,-0.05082208,-0.11136277,-0.16736351,-0.06579157,-0.70568955,-0.36224064,-0.2976136
1996-08-28 12:00:00,0.0,0.5134084,0.0,-0.051698565,-0.112447925,-0.16303493,-0.06109463,-0.7062978,-0.3583937,-0.29189825
1996-08-29 12:00:00,0.0,0.5137562,0.0,-0.05257506,-0.10522924,-0.15870625,-0.05639766,-0.70690596,-0.31527606,-0.2861827
1996-08-30 12:00:00,0.0,0.51410395,0.0,-0.05345154,-0.11128759,-0.15437765,-0.051700752,-0.7075142,-0.30926114,-0.28046736
1996-08-31 12:00:00,0.0,0.5144517,0.0,-0.054328028,-0.1462648,-0.150049,-0.047003787,-0.7081224,-0.25614294,-0.27475196
1996-09-01 12:00:00,0.0,0.5147994,0.0,-0.055204503,-0.15934147,-0.14572033,-0.042306833,-0.7087306,-0.22835721,-0.26903662
1996-09-02 12:00:00,0.0,0.51514715,0.0,-0.056081,-0.15279001,-0.1413917,-0.037609912,-0.7093389,-0.2329878,-0.26332128
1996-09-03 12:00:00,0.0,0.51549494,0.0,-0.05695747,-0.13613355,-0.13706307,-0.032912944,-0.70994705,-0.284507,-0.25760585
1996-09-04 12:00:00,0.0,0.5158427,0.0,-0.057833966,-0.12708102,-0.1327344,-0.028216021,-0.71055526,-0.09223399,-0.25189048
1996-09-05 12:00:00,0.0,0.5161904,0.0,-0.05871045,-0.14741538,-0.12840575,-0.023519063,-0.71116346,-0.07062072,-0.24617507
1996-09-06 12:00:00,0.0,0.51653814,0.0,-0.059586935,-0.15200494,-0.124077134,-0.01882213,-0.71177167,-0.04054281,-0.24045973
1996-09-07 12:00:00,0.0,0.51688594,0.0,-0.060463417,-0.14645718,-0.11974847,-0.014125137,-0.71237993,-0.090955794,-0.23474431
1996-09-08 12:00:00,0.0,0.5172336,0.0,-0.061339904,-0.15153491,-0.11541983,-0.009428208,-0.71298814,-0.1619897,-0.2290289
1996-09-09 12:00:00,0.0,0.5175814,0.0,-0.062216386,-0.17021291,-0.11109123,-0.0047312775,-0.71359634,-0.23486687,-0.22331353
1996-09-10 12:00:00,0.0,0.51792914,0.0,-0.06309288,-0.16840877,-0.10676256,-3.431692e-05,-0.7142045,-0.17957391,-0.2175982
1996-09-11 12:00:00,0.0,0.5182769,0.0,-0.063969366,-0.1692853,-0.102433905,0.0046626288,-0.71481276,-0.20011024,-0.21188277
1996-09-12 12:00:00,0.0,0.5186246,0.0,-0.06484584,-0.16829121,-0.0981053,0.009359542,-0.715421,-0.22912855,-0.2061674
1996-09-13 12:00:00,0.0,0.5189724,0.0,-0.06572234,-0.17037284,-0.09377668,0.014056501,-0.7160292,-0.16623159,-0.200452
1996-09-14 12:00:00,0.0,0.51932013,0.0,-0.066598825,-0.19926055,-0.08944801,0.018753452,-0.71663743,-0.036206473,-0.1947366
1996-09-15 12:00:00,0.0,0.51966786,0.0,-0.06747529,-0.20001952,-0.085119374,0.023450397,-0.7172456,-0.05268302,-0.18902127
1996-09-16 12:00:00,0.0,0.5205463,0.0,-0.068505645,-0.20412952,-0.08078985,0.029356467,-0.7185969,0.028247675,-0.1809154
1996-09-17 12:00:00,0.0,0.5219555,0.0,-0.06990486,-0.19728266,-0.07645941,0.036471695,-0.7206911,0.019601906,-0.17041907
1996-09-18 12:00:00,0.0,0.52336466,0.0,-0.07130407,-0.18365537,-0.07212898,0.043586913,-0.7227855,0.04755293,-0.1599227
1996-09-19 12:00:00,0.0,0.52477384,0.0,-0.07270328,-0.16978611,-0.067798555,0.05070212,-0.7248798,0.07668822,-0.14942637
1996-09-20 12:00:00,0.0,0.52618295,0.0,-0.0741025,-0.16882257,-0.063468136,0.057817344,-0.726974,0.19663477,-0.13893005
1996-09-21 12:00:00,0.0,0.52759206,0.0,-0.07550171,-0.18281122,-0.059137724,0.06493255,-0.72906834,0.23718846,-0.12843366
1996-09-22 12:00:00,0.0,0.52900124,0.0,-0.076900944,-0.1897402,-0.05480731,0.072047785,-0.7311626,0.33009875,-0.11793734
1996-09-23 12:00:00,0.0,0.53041035,0.0,-0.07830015,-0.17746344,-0.05047688,0.07916299,-0.7332568,0.26722082,-0.10744101
1996-09-24 12:00:00,0.0,0.53181946,0.0,-0.07969937,-0.18325922,-0.046146475,0.08627821,-0.73535115,0.20733605,-0.09694468
1996-09-25 12:00:00,0.0,0.5332287,0.0,-0.08109858,-0.19678806,-0.04181604,0.093393445,-0.7374454,0.13953966,-0.0864483
1996-09-26 12:00:00,0.0,0.5346378,0.0,-0.0824978,-0.21532322,-0.03748563,0.10050862,-0.7395397,0.13331956,-0.07595199
1996-09-27 12:00:00,0.0,0.53604704,0.0,-0.08389702,-0.20814325,-0.033155195,0.107623845,-0.74163395,0.23918253,-0.06545564
1996-09-28 12:00:00,0.0,0.5374561,0.0,-0.08529624,-0.19805335,-0.028824784,0.11473907,-0.7437283,0.3903469,-0.05495933
1996-09-29 12:00:00,0.0,0.53886527,0.0,-0.08669544,-0.19563442,-0.02449436,0.12185428,-0.74582255,0.5462541,-0.044462986
1996-09-30 12:00:00,0.0,0.54027444,0.0,-0.08809466,-0.19656952,-0.020163938,0.1289695,-0.74791676,0.5659249,-0.033966623
1996-10-01 12:00:00,0.0,0.5416836,0.0,-0.08949388,-0.19301242,-0.015833521,0.13608474,-0.75001115,0.44238052,-0.0234703
1996-10-02 12:00:00,0.0,0.5430927,0.0,-0.09089308,-0.19030672,-0.011503116,0.14319994,-0.75210536,0.3570286,-0.012973994
1996-10-03 12:00:00,0.0,0.5445019,0.0,-0.092292294,-0.19762339,-0.007172652,0.15031515,-0.7541996,0.4138046,-0.002477611
1996-10-04 12:00:00,0.0,0.545911,0.0,-0.09369151,-0.18638745,-0.0028422473,0.1574304,-0.75629395,0.55968547,0.008018727
1996-10-05 12:00:00,0.0,0.5473202,0.0,-0.09509075,-0.18392313,0.0014881736,0.16454558,-0.7583882,0.5684579,0.01851503
1996-10-06 12:00:00,0.0,0.5487293,0.0,-0.09648995,-0.20852615,0.0058185984,0.1716608,-0.76048255,0.54875636,0.029011415
1996-10-07 12:00:00,0.0,0.5501386,0.0,-0.09788916,-0.2426547,0.010149035,0.17877606,-0.7625769,0.57821774,0.039507736
